Game,Region
LA2_1498187395,americas
LA2_1498177941,americas
LA2_1497960553,americas
LA2_1497953637,americas
LA2_1497935848,americas
LA2_1497928760,americas
LA2_1497499639,americas
LA2_1496694302,americas
LA2_1496681907,americas
LA2_1496674020,americas
LA2_1496613087,americas
LA2_1496607941,americas
LA2_1496599688,americas
LA2_1496592381,americas
LA2_1496562428,americas
LA2_1495158795,americas
LA2_1493534166,americas
LA2_1493527880,americas
LA2_1493398590,americas
LA2_1493387857,americas
LA2_1493382463,americas
LA2_1493373347,americas
LA2_1493365495,americas
LA2_1493357230,americas
LA2_1493349029,americas
LA2_1493209092,americas
LA2_1493198504,americas
LA2_1493003294,americas
LA2_1492814621,americas
LA2_1492653121,americas
LA2_1492637539,americas
LA2_1492630428,americas
LA2_1492620895,americas
LA2_1492496708,americas
LA2_1492473167,americas
NA1_5274310909,americas
NA1_5274299653,americas
NA1_5274295033,americas
NA1_5274279152,americas
NA1_5274278744,americas
NA1_5274248969,americas
NA1_5274207996,americas
NA1_5274189998,americas
NA1_5274157787,americas
NA1_5274125626,americas
NA1_5274099202,americas
NA1_5274066706,americas
NA1_5273650490,americas
NA1_5273635577,americas
NA1_5273624875,americas
NA1_5273608112,americas
NA1_5273592455,americas
NA1_5273561298,americas
NA1_5273531061,americas
NA1_5273398016,americas
NA1_5273361508,americas
NA1_5273348110,americas
NA1_5273325992,americas
NA1_5273289005,americas
NA1_5273261466,americas
NA1_5273241487,americas
NA1_5272995421,americas
NA1_5272951912,americas
NA1_5272927450,americas
NA1_5272903353,americas
NA1_5272351397,americas
NA1_5272329488,americas
NA1_5272307069,americas
NA1_5272289830,americas
NA1_5272271709,americas
NA1_5272239645,americas
NA1_5272206245,americas
NA1_5272185994,americas
NA1_5272150877,americas
NA1_5272096648,americas
NA1_5272075721,americas
NA1_5272051924,americas
NA1_5271991001,americas
NA1_5271312165,americas
NA1_5270921964,americas
NA1_5270788402,americas
NA1_5270751369,americas
NA1_5270722251,americas
NA1_5270416491,americas
NA1_5270138549,americas
BR1_3089503244,americas
BR1_3089480312,americas
BR1_3089458131,americas
BR1_3088826921,americas
BR1_3088810129,americas
BR1_3086433159,americas
BR1_3086411633,americas
BR1_3086392601,americas
BR1_3086357944,americas
BR1_3086324359,americas
BR1_3086309084,americas
BR1_3086288897,americas
BR1_3086270860,americas
BR1_3086256600,americas
BR1_3086235758,americas
BR1_3086224100,americas
BR1_3086208662,americas
BR1_3086188991,americas
BR1_3086122254,americas
BR1_3086117696,americas
BR1_3086113014,americas
BR1_3086075207,americas
BR1_3086060238,americas
BR1_3086041588,americas
BR1_3086022098,americas
BR1_3085894402,americas
BR1_3085852315,americas
BR1_3085840633,americas
BR1_3085831421,americas
BR1_3085676226,americas
BR1_3085655818,americas
BR1_3085526772,americas
BR1_3085435136,americas
BR1_3085427727,americas
BR1_3085421914,americas
BR1_3085419608,americas
BR1_3085412535,americas
BR1_3085402546,americas
BR1_3085270452,americas
BR1_3085259439,americas
BR1_3085216817,americas
BR1_3085207371,americas
BR1_3085196926,americas
BR1_3085186878,americas
BR1_3085179494,americas
BR1_3085173108,americas
BR1_3084987473,americas
BR1_3084972144,americas
BR1_3084947476,americas
BR1_3084892271,americas
NA1_5269258129,americas
NA1_5269248596,americas
NA1_5269103891,americas
