Game,Region
LA2_1498926929,americas
LA2_1498922301,americas
LA2_1498848991,americas
LA2_1498840036,americas
LA2_1498827291,americas
LA2_1498811871,americas
LA2_1498729819,americas
LA2_1498721290,americas
LA2_1498717159,americas
LA2_1498715045,americas
LA2_1498619569,americas
LA2_1498609444,americas
LA2_1498596068,americas
LA2_1498584957,americas
LA2_1498494625,americas
LA2_1498490775,americas
KR_7610327453,asia
KR_7610274110,asia
KR_7610227431,asia
KR_7608728124,asia
KR_7608712632,asia
KR_7607722331,asia
KR_7607680867,asia
KR_7606440554,asia
KR_7606361939,asia
KR_7606323822,asia
KR_7606253047,asia
KR_7599649985,asia
KR_7599617123,asia
KR_7599595308,asia
KR_7599561521,asia
KR_7599538173,asia
KR_7599424346,asia
KR_7599410756,asia
KR_7599377522,asia
KR_7599364420,asia
KR_7597746690,asia
KR_7597725006,asia
KR_7597702851,asia
KR_7596611999,asia
KR_7594618037,asia
KR_7594572164,asia
KR_7594554386,asia
KR_7593705930,asia
KR_7593663503,asia
KR_7593635066,asia
KR_7593591902,asia
KR_7593407424,asia
KR_7593384010,asia
KR_7593315887,asia
KR_7593311262,asia
KR_7593284414,asia
KR_7592510201,asia
KR_7592483130,asia
KR_7592441565,asia
KR_7592398626,asia
KR_7592361800,asia
KR_7592324395,asia
KR_7592281828,asia
KR_7592247816,asia
KR_7592218506,asia
KR_7592180695,asia
KR_7592156824,asia
KR_7592141074,asia
KR_7592113258,asia
KR_7592095441,asia
KR_7613529813,asia
KR_7613499552,asia
KR_7613468043,asia
KR_7611132160,asia
KR_7611102863,asia
KR_7611081366,asia
KR_7608728254,asia
KR_7608716477,asia
KR_7608693877,asia
KR_7608671295,asia
KR_7607069629,asia
KR_7607031776,asia
KR_7606982889,asia
KR_7604075557,asia
KR_7604046512,asia
KR_7603991877,asia
KR_7602890640,asia
KR_7602862809,asia
KR_7602834183,asia
KR_7602804751,asia
KR_7601741470,asia
KR_7601720353,asia
KR_7601690170,asia
KR_7601660791,asia
KR_7601619739,asia
KR_7599216701,asia
KR_7599201206,asia
KR_7594363161,asia
KR_7594333377,asia
KR_7594291365,asia
KR_7593047961,asia
KR_7593010852,asia
KR_7591837668,asia
KR_7591750374,asia
KR_7591706409,asia
KR_7590571547,asia
KR_7590546542,asia
KR_7590500897,asia
KR_7583947023,asia
KR_7583921941,asia
KR_7583889321,asia
KR_7583845395,asia
KR_7583815069,asia
KR_7583738328,asia
KR_7581412221,asia
KR_7581385991,asia
KR_7580505304,asia
KR_7579566629,asia
KR_7579554589,asia
KR_7579521049,asia
BR1_3091108100,americas
BR1_3091096272,americas
BR1_3091037337,americas
BR1_3091030124,americas
BR1_3091019611,americas
BR1_3090865001,americas
BR1_3090845883,americas
BR1_3090835831,americas
BR1_3090820468,americas
BR1_3090649797,americas
BR1_3090495489,americas
BR1_3090325157,americas
BR1_3090306450,americas
BR1_3090173366,americas
BR1_3090157046,americas
BR1_3090142674,americas
BR1_3090130471,americas
BR1_3089985139,americas
BR1_3089789532,americas
BR1_3089772003,americas
BR1_3089738091,americas
BR1_3089500509,americas
BR1_3089476962,americas
BR1_3089447303,americas
BR1_3089423960,americas
BR1_3089396693,americas
BR1_3089373137,americas
BR1_3089349719,americas
BR1_3089224469,americas
BR1_3089212964,americas
BR1_3089028230,americas
BR1_3089008614,americas
BR1_3088957386,americas
BR1_3088844080,americas
BR1_3088827339,americas
BR1_3088810108,americas
BR1_3088801838,americas
BR1_3088790338,americas
BR1_3088562027,americas
BR1_3088541012,americas
BR1_3088280118,americas
BR1_3088267343,americas
BR1_3088256764,americas
BR1_3088226697,americas
BR1_3088203801,americas
BR1_3088185095,americas
BR1_3088103996,americas
BR1_3088092527,americas
BR1_3088080177,americas
BR1_3088037597,americas
LA2_1498677440,americas
LA2_1498674836,americas
LA2_1498672371,americas
LA2_1498669749,americas
LA2_1498471466,americas
LA2_1498469435,americas
LA2_1498466648,americas
LA2_1498464344,americas
LA2_1498460690,americas
LA2_1498453975,americas
LA2_1498445732,americas
LA2_1498441226,americas
LA2_1498429897,americas
LA2_1498130578,americas
LA2_1498120833,americas
LA2_1498034248,americas
LA2_1498024748,americas
LA2_1498012958,americas
LA2_1497848171,americas
LA2_1497840555,americas
LA2_1497828665,americas
LA2_1497579815,americas
LA2_1497568772,americas
LA2_1497497631,americas
LA2_1497482672,americas
LA2_1497475827,americas
LA2_1497469802,americas
LA2_1497188239,americas
LA2_1497185301,americas
LA2_1497177646,americas
LA2_1497171837,americas
LA2_1497164779,americas
LA2_1496858632,americas
LA2_1496853376,americas
LA2_1496055149,americas
LA2_1495991420,americas
LA2_1495951514,americas
LA2_1495867125,americas
LA2_1495861615,americas
LA2_1495858902,americas
LA2_1495852887,americas
LA2_1495852466,americas
LA2_1495852121,americas
LA2_1495851279,americas
LA2_1495850316,americas
LA2_1495848210,americas
LA2_1495847111,americas
LA2_1495843681,americas
LA2_1495843003,americas
LA2_1495835707,americas
BR1_3091126232,americas
BR1_3091115536,americas
BR1_3091030124,americas
BR1_3091023628,americas
BR1_3091011820,americas
BR1_3091004261,americas
BR1_3090986343,americas
BR1_3088913678,americas
BR1_3088848624,americas
BR1_3088833339,americas
BR1_3088816687,americas
BR1_3088802978,americas
BR1_3088736412,americas
BR1_3088724776,americas
BR1_3088705989,americas
BR1_3088695105,americas
BR1_3088368360,americas
BR1_3088277730,americas
BR1_3088268074,americas
BR1_3088250552,americas
BR1_3088232685,americas
BR1_3088217385,americas
BR1_3088195509,americas
BR1_3088175520,americas
BR1_3088132456,americas
BR1_3088110949,americas
BR1_3088085778,americas
BR1_3088073614,americas
BR1_3088063136,americas
BR1_3088057452,americas
BR1_3088048580,americas
BR1_3088033630,americas
BR1_3088017957,americas
BR1_3088006896,americas
BR1_3087994952,americas
BR1_3087980700,americas
BR1_3087972774,americas
BR1_3087411695,americas
BR1_3087398067,americas
BR1_3087386392,americas
BR1_3087370529,americas
BR1_3087358671,americas
BR1_3087349318,americas
BR1_3087342452,americas
BR1_3087335743,americas
BR1_3087238034,americas
BR1_3087221256,americas
BR1_3087063466,americas
BR1_3087054053,americas
BR1_3087044468,americas
KR_7613744004,asia
KR_7613723866,asia
KR_7612760206,asia
KR_7612722571,asia
KR_7612680580,asia
KR_7612662103,asia
KR_7612635118,asia
